"Date","EC2-Instances($)","Redshift($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","EC2-Other($)","OpenSearch Service($)","Relational Database Service($)","DocumentDB (with MongoDB compatibility)($)","CloudWatch($)","Kinesis Analytics($)","GuardDuty($)","VPC($)","Elastic Load Balancing($)","Managed Service for Prometheus($)","SageMaker($)","CloudTrail($)","DMS($)","Q($)","Neptune($)","Route 53($)","Kinesis($)","Config($)","Systems Manager($)","QuickSight($)","Inspector($)","Network Firewall($)","DevOps Guru($)","Key Management Service($)","Managed Grafana($)","Security Hub($)","S3($)","WAF($)","Identity and Access Management Access Analyzer($)","Cost Explorer($)","DynamoDB($)","Secrets Manager($)","Elastic Container Service($)","EC2 Container Registry (ECR)($)","IoT SiteWise($)","Bedrock($)","CloudWatch Events($)","IoT Events($)","AppSync($)","Glue($)","X-Ray($)","Elastic MapReduce($)","Elastic File System($)","Location Service($)","Athena($)","Backup($)","IoT($)","API Gateway($)","Lambda($)","Glacier($)","SNS($)","SQS($)","Service Catalog($)","CloudFront($)","Cognito($)","CodeBuild($)","Migration Hub Refactor Spaces($)","Elastic Container Registry Public($)","CloudFormation($)","Total costs($)"
"2024-01-21","413.9834486903","616.862862729","365.424","52.1092988823","79.8392448216","9.115975525","8.5839735313","","17.45166746","20.3593548384","9.3325421223","1.7282167397","13.0046348942","","","7.48047972","12.768","","10.2092465603","6.2258064515","6.4212536056","1.773","0.426","","0","","","0.586696066","","0.034","0.3057891845","0.3550715064","","0.0624974194","0.000013008","0.0387196768","0.0272544","0.0136924176","0.0004501768","","0.000986","","0.001552","0","0","","0.0000110347","","","0.0000004064","","","0","","0","0","","","","","","","","1654.5257398681"
"2024-01-22","414.2992786156","616.8628739346","365.424","52.0914758213","79.8807356244","9.1159889864","8.5799091313","21.9351247842","17.3897500676","20.3593548384","9.2488020545","1.7282189049","13.0044793615","","","7.6499178355","12.768","","10.20815235","6.2258064515","6.4212594291","2.499","8.912","","0","","","0.588334152","","0.034","0.3081538879","0.3550733064","","0.063863871","0.0000604504","0.0387146768","0.0272544","0.0136924176","0.0004501768","","0.001195","","0.001564","0","0","","0.0000110347","","","0.0000004064","","","0","","0","0","","","","","","","","1686.0364959708"
"2024-01-23","416.823317601","616.8628322073","365.424","52.1090821254","79.8429270456","9.1159924464","8.5832988913","22.8456","16.8614210204","20.3593548384","8.8133989689","1.7282193697","13.0044661766","","","7.5319062253","12.768","","10.2081646188","6.2258064515","6.4216102823","1.869","8.928","","0","","","0.588022152","","0.034","0.309390262","0.3550691064","","0.0621196774","0.000013008","0.0381970424","0.0272544","0.0136924176","0.0004501768","","0.001046","","0.001536","0","0","","0.0000110347","","","0.0000004064","","","0","","0","0","","","","","","","","1687.7571999526"
"2024-01-24","416.7427093578","616.8628119936","359.532","52.1090019998","80.5482969611","9.1236317362","8.5805530513","22.8456","17.3726873377","20.3593548384","6.3531899387","1.7282178653","13.0495168778","","","7.6910037494","12.768","","10.2090677676","6.2258064515","6.4216421869","3.372","8.924","","0","","","0.588382152","","0.034","0.3118731433","0.3550691064","","0.0620577419","0.000047708","0.0381970424","0.0272544","0.0136924176","0.0004501768","","0.001436","","0.001536","0","0","","0.0000110347","","","0.0000004064","","","0","","0","0","","","","","","","","1682.2530994426"
"2024-01-25","416.9104178019","616.8628226616","365.424","52.1096636392","79.6674996418","8.4424764801","8.5822548913","22.8456","17.0735809695","20.3593548384","3.3466490878","1.7282181483","13.0043860615","","","7.5066954061","12.768","","10.2074969969","6.2258064515","6.4221886253","2.19","8.928","","0","","","0.588103152","","0.034","0.3102067355","0.3550715064","","0.0620245161","0.0000154476","0.0387646768","0.0272544","0.0136924176","0.0004501768","","0.001087","","0.001552","0","0","","0.0000111472","","","0.0000004064","","","0","","0","0","","","","","","","","1682.0373452836"
"2024-01-26","418.2123463162","616.2859943755","365.424","52.1090193891","79.8600658567","21.5795519253","8.5810710841","22.8456","17.1005898662","20.3593548384","3.4672720343","1.7282191501","13.0046312099","","","7.7258671864","12.768","","10.2086211876","6.2258064515","6.4214111285","3.363","9.008","","0","","","0.588430152","","0.034","0.3120203616","0.3550703064","","0.0635532258","0.0000593652","0.0388146768","0.0272544","0.0136924176","0.0004501768","","0.001542","","0.001544","0","0","","0.0000111572","","","0.0000004064","","","0","","0","0","","","","","","","","1697.7148646456"
"2024-01-27","412.9245924742","616.8627575835","365.424","49.316221973","75.8996896973","19.5354654745","8.5801550881","22.8456","16.4029379159","20.3593548384","3.3001955018","2.6382176953","12.7343895805","","","7.526475734","12.768","","10.2085477764","6.2258064515","6.4214055271","3.39","8.862","","0","","","0.55158183","","0.034","0.3109022726","0.3550733064","","0.0618306452","0.0001748562","0.0387146768","0.0272544","0.0136924176","0.0004501768","","0.001616","","0.001564","0","0","","0.0000111572","","","0.0000004064","","","0","","0","0","","","","","","","","1683.6226794567"
"2024-01-28","422.5872865461","616.6070362623","365.424","52.7922402493","79.8811421711","40.4185651973","8.5857242881","22.8456","18.7116339756","20.3593548384","3.8259130531","5.0882114823","13.0043422907","","","8.0046480402","12.768","","10.2088194857","6.2258064515","6.4213187243","1.985","9.022","","0","","","0.588730152","","0.034","0.3103944573","0.3550685064","","0.0617406452","0.0001572346","0.0387096768","0.0272544","0.0136924176","0.0004501768","","0.000988","","0.001532","0","0","","0.0000111572","","","0.0000004064","","","0","","0","0","","","","","","","","1726.1993722863"
"2024-01-29","463.5156065638","616.8627806937","365.424","57.0405311924","89.4830941043","73.4548330643","8.5825337281","22.8456","22.2889497173","20.3593548384","4.3162787127","8.0282181132","13.4544482241","4.75593354","","9.5215940525","12.768","","10.2081760764","6.2258064515","6.4213130837","4.437","9.712","","0","","","0.646000764","","0.034","0.3193658025","0.3550727064","","0.0618990323","0.0000710242","0.0381720424","0.0272544","0.0136924176","0.0004501768","","0.001585","","0.00156","0","0","","0.0000111572","","","0.0000004064","0.00000125","","0","","0","0","","","","","0","","","1831.2051883362"
"2024-01-30","467.9145876742","616.8627947637","365.424","57.5907909559","91.4016004089","80.8375199253","8.5789498081","22.8456","23.1133857182","20.3593548384","8.5895140211","8.4482165707","13.5442458531","39.24051795","","8.6158338057","12.768","","10.2079519452","6.2258064515","6.4214736618","2.453","9.788","","0","","","0.65369928","","0.034","0.3176914603","0.3550697064","","0.0622125806","0.000013008","0.0387146768","0.0272544","0.0136924176","0.0004501768","","0.001105","","0.00154","0","0","","0.0000111572","","","0.0000004064","","","0","","0","0","","","","","0","","","1882.7365986219"
"2024-01-31","467.9524715343","616.8628082628","365.424","57.5933221359","91.4557977026","80.8376844704","8.5835412481","22.8456","23.0874648278","20.3593548384","16.3898541805","8.4482184709","13.724771207","39.47734026","","8.7627042107","12.768","","10.2084074945","6.2258064515","6.4215780787","2.923","12.012","","0","","","0.65390928","","0.034","0.3218503043","0.3550667064","","0.0667248276","0.0000222256","0.0382370424","0.0272544","0.0136924176","0.0004501768","","0.001164","","0.00152","0","0","","0.0000111572","","","0.0000004064","","","0","","0","0","","","","","0","","","1893.8776283184"
"2024-02-01","467.9551001311","616.8671522196","365.424","57.5916588756","91.55398862","80.8500032326","8.5884174969","64.5637520794","20.1764833283","20.4227586216","35.0400675297","27.2049211071","13.5442006262","36.1323342","","8.5915715802","12.768","","10.2093931895","8.7413793102","6.4214923877","1.936","0","","0.01","","","0.690846168","18","0.034","0.3277734705","0.3795401448","","0.0651096552","1.948813008","0.0408845946","0.027271476","0.0146367264","0.0004501768","","0.001053","","0.001532","0","0","","0.0000119105","","","0.0000004346","0.00000125","","0","","0","0","","","","","0","","","1976.1245985511"
"2024-02-02","467.9246934903","614.3815166603","365.424","57.5910905946","91.7957926466","80.8500973376","8.5832032569","68.6398492777","23.0364246113","20.4227586216","35.0448249982","27.2941285465","13.5442888231","39.74690781","","8.5652068802","12.768","","10.2080513279","6.2413793102","6.4213776895","2.341","0","","0","","","0.690867168","","0.034","0.3275252814","0.3795395448","","0.067997931","0.0000128725","0.0414693072","0.0270058128","0.0146367264","0.0004501768","","0.001104","","0.001528","0","0","","0.0000119105","","","0.0000004346","","","0","","0","0","","","","","0","","","1962.4107410485"
"2024-02-03","467.9737008428","616.8671604531","365.424","57.5911280142","91.5821374695","80.8500998624","8.5863693369","68.6398511436","23.8016881638","20.4227586216","35.0252596564","27.2928972263","13.5446516067","39.88664487","","8.5541576856","12.768","","10.2091267458","6.2413793102","6.4215083286","1.879","0","","0","","","0.690807168","","0.034","0.3252421332","0.3795371448","","0.0685055172","0.000013008","0.0413893072","0.0273300172","0.0146367264","0.0004501768","","0.001062","","0.001512","0","0","","0.0000119105","","","0.0000004346","","","0","0.0000000046","0","0","","","","","0","","","1965.146016886"
"2024-02-04","467.9815017195","615.0962064552","365.424","57.5920823217","91.5856910852","80.8501995608","8.5884129369","68.6398525017","23.0361363379","20.4227586216","35.0308717161","27.2899067769","13.5443304224","39.97854099","","8.5516941936","12.768","","10.2086476823","6.2413793102","6.4214849375","1.501","0","","0","","","0.690807168","","0.034","0.3254151225","0.3795389448","","0.0683172414","0.000013008","0.0413793072","0.0273479364","0.0146367264","0.0004501768","","0.000964","","0.001524","0","0","","0.0000119105","","","0.0000004346","","","0","0.0000000065","0","0","","","","","0","","","1962.3371035526"
"2024-02-05","467.964601489","616.8671846973","365.424","57.5916387435","91.5885598184","80.8677869796","8.5880786169","68.6398552436","23.0444008495","20.4227586216","35.0088267627","27.291192122","13.5444059468","28.17244331","","8.554130115","12.768","","10.2080949407","6.2413793102","6.4215171428","1.9","0","","0","","","0.690834168","","0.034","0.3262365998","0.3795365448","","0.0685924138","0.000013008","0.0408445946","0.0273628084","0.0146367264","0.0004501768","","0.001053","","0.001508","0","0","","0.0000119105","","","0.0000004346","","","0","0.000000007","0","0","","","","","0","","","1952.6939351023"
"2024-02-06","471.5508231135","616.8671819925","365.424","58.7412780334","94.1445950235","80.8502871249","8.5863242169","68.6398567622","29.105934686","20.4227586216","41.8665207491","27.4403957285","13.5448387997","15.5521289","","9.0576160025","12.768","","10.2084517991","6.2413793102","6.421386493","3.235","0","","0","","","0.7037382024","","0.034","0.3300306398","0.3795371448","","0.0708051724","0.0002385652","0.0414493072","0.0273570148","0.0146367264","0.0004501768","","0.001503","","0.001512","0","0","","0.0000119105","","","0.0000004346","0.00000125","","0","","0","0","","","","","0","","","1962.2740289015"
"2024-02-07","487.2705271586","616.8672158871","365.424","61.3194565943","98.8666277127","80.8501715895","8.5863974169","68.6398582899","43.2274907272","20.4227586216","57.9634292716","28.352629407","14.8293200209","15.529534405","","9.5754119545","12.768","","10.2096258575","6.2413793102","6.4213818785","4.908","0","","0","","","0.7425343056","","0.034","0.3321837487","0.3795395448","","0.0694331034","0.0001858365","0.0413793072","0.0270528716","0.0146367264","0.0004501768","","0.002382","","0.001528","0","0","","0.0000119105","","","0.0000004346","","","0","","0","0","","","","","0","","","2019.9185340691"
"2024-02-08","519.9400071676","616.8672277242","365.424","65.3327897017","100.0958443945","79.2469841364","8.5844279769","68.6398597427","28.0926111172","20.4227586216","41.2171238929","29.2804039667","16.6645994779","18.6500576018","","14.6289809529","12.768","","10.2085304759","6.2413793102","6.4189088816","7.653","0","","0","","","0.8473634544","9","0.034","0.3642842817","0.3795383448","","0.0703231034","0.000298208","0.0413793072","0.0272910368","0.0146367264","0.0004501768","","0.004304","","0.00152","0","0","","0.0000119105","","","0.0000004346","","","0","","0","0","","","","","0","","","2047.1628961273"
"2024-02-09","536.0115308324","614.6897257521","365.424","67.1904024854","99.5383812203","80.8499461402","8.5850714169","68.639861152","28.6651362234","20.4227586216","30.9742677847","29.8082190832","16.8443389674","28.2047798806","","15.638559697","12.768","","10.2084937343","6.2413793102","6.4183225572","2.186","0","","0","","","0.87394296","","0.034","0.3642351262","0.3795401448","","0.0717703448","0.0000921706","0.0413793072","0.0272549212","0.0146367264","0.0004501768","","0.001008","","0.001532","0","0","","0.0000119105","","","0.0000004346","","","0","","0","0","","","","","0","","","2051.119029082"
"2024-02-10","536.023663755","616.8671531211","365.424","67.1886194195","99.755809506","80.8499383588","8.5893100569","68.6398618467","28.7604073028","20.4227586216","27.4836309392","29.810890288","16.8441754092","35.75751451","","16.8972180113","12.768","","10.2093164858","6.2413793102","6.418444288","2.997","0","","0.01","","","0.87329796","","0.034","0.3621938535","0.3795443448","","0.0735544828","0.0000268344","0.0413793072","0.0272544","0.0146367264","0.0004501768","","0.001101","","0.00156","0","0","","0.0000119105","","","0.0000004346","","","0","","0","0","","","","","0","","","2059.7681026611"
"2024-02-11","536.0889468383","615.0929996601","365.424","67.1902960361","99.7291092546","80.8498887263","8.5832159769","68.6398623541","28.8272711694","20.4227586216","27.3787247788","29.8095116908","16.8448105635","39.782280702","","16.8353869996","12.768","","10.2078121554","6.2413793102","6.4184544553","2.769","0","","0.01","","","0.87312396","","0.034","0.362408123","0.3795413448","","0.0753289655","0.000013008","0.0413793072","0.0272544","0.0146367264","0.0004501768","","0.001063","","0.00154","0","0","","0.0000119105","","","0.0000004346","0.00000125","","0","0.0000000042","0","0","","","","","0","","","2061.724461904"
"2024-02-12","536.203949251","616.8671773881","365.424","67.1889303736","101.2924809103","80.8500007304","8.5843830969","68.6398627612","29.6386912704","20.4227586216","27.470597022","29.8099045361","16.8447109238","39.798132503","","16.877363522","12.768","","10.2098910119","6.2413793102","6.4184116159","3.333","0","","0.01","","","0.87311196","","0.034","0.3685976059","0.3795413448","","0.0765734483","0.000013008","0.040229882","0.0272544","0.0146367264","0.0004501768","","0.001359","","0.00154","0","0","0.0032184538","0.0000119105","0","","0.0000004346","","","0","0.0000000012","0","0","","","","","0","","","2066.7141632007"
"2024-02-13","536.0884828242","616.8671696922","365.424","67.1930775388","99.2811932768","80.8230809068","8.5905846969","68.639863129","28.8818880812","20.4227586216","27.4239821468","29.8082188553","16.8441940489","35.334390276","","16.9628890859","12.768","","10.2084188303","6.2413793102","6.4181997311","2.01","0","","0.01","","","0.87325896","","0.034","0.3677281418","0.3795377448","","0.0780986207","0.000013008","0.0408195946","0.0272544","0.0146367264","0.0004501768","","0.001131","","0.001516","0","0","","0.0000119105","0","","0.0000004346","","","0","0.000000005","0","0","","","","","0","","","2058.0602277752"
"2024-02-14","536.2334580356","616.8671144802","365.424","67.1931128273","102.2009501651","81.1203275326","8.5849310169","68.6398637382","28.968795485","20.4227586216","27.4671327779","30.1093801679","17.2964324516","35.202502776","","17.1855861587","12.768","","10.2087723287","6.2413793102","6.4181348476","3.855","0","","0","","","0.87312096","","0.034","0.3717671049","0.3795437448","","0.0795","0.000013008","0.0408295946","0.0272544","0.0146367264","0.0004501768","","0.001531","","0.001556","0","0","0.0079971999","0.0000119105","0","","0.0000004346","","","0","0.0000000079","0","0","","","","","0","","","2064.2398449895"
"2024-02-15","536.1393124337","616.8671263455","365.424","67.193046461","99.2897653689","80.8856641136","8.5859829369","68.6398648399","28.9653489705","20.4227586216","27.6076124004","30.1759217848","17.3861981905","35.131278123","","16.902956222","12.768","","10.209036658","6.2400341365","6.4181763236","2.019","0","","0","","","0.8688136152","","0.034","0.3669879861","0.3795437448","","0.0807882759","0.0000128725","0.0413993072","0.0269705","0.0146367264","0.0004501768","","0.001065","","0.001556","0","0","","0.0000119105","0","","0.0000004346","","","0","0.0000000055","0","0","","","","","0","","","2059.0873204859"
